seg_id,seg_atd,seg_lon,seg_lat,seg_lon_beg,seg_lat_beg,seg_lon_end,seg_lat_end,seg_npts,seg_ca_pts,seg_te_pts,h_ca_min,h_ca_mean,h_ca_max,h_ca_std,h_ca_p50,h_ca_p98,h_te_min,h_te_mean,h_te_max,h_te_interp,h_te_std,msw_flag,night_flag
494,15555,23.7878817467428,-13.5756938677009,23.7878955101589,-13.5758287778802,23.7878679833267,-13.5755589575217,43,34,9,2.10153609836789,12.525077397861,19.0678395108766,4.92171398058843,13.2213206255828,19.0423421898199,1111.69250488281,1111.86307779948,1112.17407226562,1111.69108585648,0.165737794758999,2,1
495,15585,23.7878542199261,-13.5754240473395,23.7878679833267,-13.5755589575217,23.7878404565255,-13.5752891371573,41,17,24,3.87784587472242,8.82302362458452,17.3258982029213,4.03864430700169,7.89970171948391,17.3258982029213,1111.68383789062,1111.89377339681,1112.23046875,1111.77662480301,0.140779833759441,2,1
496,15615,23.7878266931405,-13.5751542269722,23.7878404565255,-13.5752891371573,23.7878129297555,-13.5750193167871,33,14,19,4.06036594133866,7.40934066524435,9.96607616305391,1.98179615407563,7.22365928484726,9.96607616305391,1111.77221679688,1111.92027523643,1112.15417480469,1111.74803534998,0.122999999082191,2,1
497,15645,23.7877991663861,-13.5748844065991,23.7878129297555,-13.5750193167871,23.7877854030166,-13.5747494964111,43,26,17,2.48318022234685,9.75382171969671,17.5638799904775,4.83009365842386,9.84296292276065,17.5638799904775,1111.77416992188,1111.92357680377,1112.22058105469,1111.82542492373,0.132818400522516,2,1
498,15675,23.7877716396627,-13.5746145862202,23.7877854030166,-13.5747494964111,23.7877578763088,-13.5744796760293,38,21,17,2.17335960377022,8.2882803412816,14.2507050907059,3.75041531817575,8.68275562307622,14.2507050907059,1111.71801757812,1111.79105870864,1111.97985839844,1111.71831182783,0.0739064918505096,2,1
499,15705,23.7877441129704,-13.5743447658355,23.7877578763088,-13.5744796760293,23.787730349632,-13.5742098556417,37,23,14,2.46386225893616,13.470557977602,19.7257884669498,4.72304711522298,14.7500698124409,19.7257884669498,1111.74072265625,1111.91082763672,1112.22143554688,1111.76016440953,0.127108468714444,2,1
500,15735,23.7877165863092,-13.5740749454449,23.787730349632,-13.5742098556417,23.7877028229864,-13.5739400352482,43,33,10,3.90214204318636,15.2667528896884,20.5171773238346,4.3687716972723,16.7417754591579,20.5171254089178,1111.83544921875,1112.01213378906,1112.23474121094,1111.84915912348,0.110646414902072,2,1
501,15765,23.7876890596791,-13.5738051250485,23.7877028229864,-13.5739400352482,23.7876752963719,-13.5736702148489,42,24,18,4.29638857886289,11.7436625660851,17.1080959255828,4.60957433258763,14.1488273155176,17.1080959255828,1111.82482910156,1111.97448730469,1112.26306152344,1111.82752526544,0.145635868534651,2,1
502,15795,23.7876615330802,-13.5735353046463,23.7876752963719,-13.5736702148489,23.7876477697885,-13.5734003944438,36,19,17,3.13037425957236,9.6335960522306,15.0718089316199,3.53747725714846,10.5195525282002,15.0718089316199,1112.05908203125,1112.20287367877,1112.47570800781,1112.06858561692,0.132935372276362,2,1
503,15825,23.7876340065123,-13.5732654842383,23.7876477697885,-13.5734003944438,23.7876202432361,-13.5731305740328,54,42,12,2.96751414424307,13.3882432473941,19.392468537714,3.18022634661222,13.2230483921014,19.3453788060707,1112.06640625,1112.27421061198,1112.47338867188,1112.12272587911,0.116704655062742,2,1
504,15855,23.7876064799755,-13.5729956638244,23.7876202432361,-13.5731305740328,23.7875927167149,-13.5728607536161,36,28,8,4.75656042650985,12.3485605537797,17.3003032468323,3.47813564777754,12.8760023364398,17.2953821066324,1112.30798339844,1112.41107177734,1112.65661621094,1112.27246109507,0.119108745231643,2,1
505,15885,23.7875789534698,-13.5727258434048,23.7875927167149,-13.5728607536161,23.7875651902248,-13.5725909331935,46,27,19,5.06290974579088,11.5236199422932,15.1169064567564,2.65382449650013,12.4922906379994,15.1045428281602,1112.2109375,1112.3515625,1112.67517089844,1112.19391916158,0.131198607833271,2,1
506,15915,23.7875514269953,-13.5724560229793,23.7875651902248,-13.5725909331935,23.7875376637657,-13.5723211127651,50,27,23,3.89019004317265,11.1091948403543,15.1902227892606,2.36924183761505,11.301375641458,15.17102020876,1112.3369140625,1112.44014839504,1112.73120117188,1112.29544202898,0.116362508190517,2,1
507,15945,23.7875239005518,-13.5721862025479,23.7875376637657,-13.5723211127651,23.7875101373378,-13.5720512923308,43,36,7,6.18435785971019,11.7635626362026,15.8231285065588,2.61973882368306,12.3295753108832,15.6710057215112,1112.38110351562,1112.47419084821,1112.63061523438,1112.30214444095,0.0958192563725852,2,1
508,15975,23.7874963741394,-13.5719163821108,23.7875101373378,-13.5720512923308,23.7874826109409,-13.5717814718908,54,52,2,3.75883293196193,12.3002444287853,17.4386041184111,3.30315696566123,13.3029239614973,17.2005768826587,NaN,NaN,NaN,1112.50236309237,NaN,2,1
509,16005,23.7874688477581,-13.5716465616678,23.7874826109409,-13.5717814718908,23.7874550845752,-13.5715116514449,41,26,15,8.99419914168925,13.7383729252634,17.3933953381359,2.35666229999847,13.7018921479046,17.3920675739631,1112.60302734375,1112.71145019531,1112.98889160156,1112.57852140352,0.100768942097238,2,1
510,16035,23.7874413214079,-13.571376741219,23.7874550845752,-13.5715116514449,23.7874275582405,-13.5712418309932,48,38,10,4.11635051934763,12.727329478447,15.7372099042684,2.87913917481985,13.8578578815973,15.7324528102678,1112.45324707031,1112.59652099609,1113.02575683594,1112.4322966993,0.16740467715605,2,1
511,16065,23.7874137950888,-13.5711069207644,23.7874275582405,-13.5712418309932,23.787400031937,-13.5709720105356,45,31,14,3.74944234984218,10.8493077163692,14.5478465253639,3.43133617542375,12.3805117375549,14.5338397293756,1112.54162597656,1112.63696289062,1112.76293945312,1112.53254303083,0.0753862090050876,2,1
512,16095,23.7873862688007,-13.5708371003039,23.787400031937,-13.5709720105356,23.7873725056645,-13.5707021900723,53,32,21,2.76724209066879,8.71072074806659,15.8253078118894,3.87832706221237,8.70356338336614,15.8172215457365,1112.46337890625,1112.60877046131,1112.87390136719,1112.50431758312,0.107003102995308,2,1
513,16125,23.7873587425438,-13.5705672798377,23.7873725056645,-13.5707021900723,23.7873449794231,-13.5704323696031,47,30,17,3.2440566309624,8.79086714575591,16.025508225435,4.47532801196089,8.41314483957115,16.0241996637841,1112.49816894531,1112.63380342371,1112.89477539062,1112.51883724104,0.108108957766345,2,1
514,16155,23.787331216318,-13.5702974593656,23.7873449794231,-13.5704323696031,23.7873174532128,-13.5701625491281,45,37,8,3.05845710795643,10.573653049201,15.8489336528821,3.30603935486434,11.0544489051679,15.7242859740353,1112.5654296875,1112.73829650879,1112.94128417969,1112.55861762398,0.138536051889251,2,1
515,16185,23.7873036901232,-13.5700276388877,23.7873174532128,-13.5701625491281,23.7872899270336,-13.5698927286473,51,46,5,2.56144947619782,11.0553318548547,15.1354331993073,2.78161779186409,11.0714823656851,15.0327372435156,1112.67370605469,1112.74479980469,1112.85559082031,1112.5892890566,0.0710818584683423,2,1
